estimating workload which takes just one millisecond
end estimation
3	1	1
3	10	2
3	12	3
3	13	4
3	22	5
3	23	6
3	25	7
3	42	8
3	43	9
3	44	10
3	54	11
3	55	12
3	56	13
3	57	14
3	71	15
3	72	16
3	73	17
3	74	18
3	76	19
3	77	20
3	102	21
3	103	22
3	104	23
3	118	24
3	119	25
3	120	26
3	121	27
3	123	28
3	124	29
3	125	30
3	150	31
3	152	32
3	153	33
3	166	34
3	167	35
3	169	36
3	170	37
3	171	38
3	172	39
3	202	40
3	203	41
3	204	42
3	205	43
3	207	44
3	208	45
3	209	46
3	230	47
3	231	48
3	233	49
3	246	50
3	247	51
3	248	52
3	250	53
3	251	54
3	252	55
3	281	56
3	283	57
3	284	58
3	285	59
3	294	60
3	296	61
3	297	62
3	310	63
3	311	64
3	313	65
3	314	66
3	315	67
3	316	68
3	346	69
3	347	70
3	348	71
3	349	72
3	358	73
3	360	74
3	361	75
3	374	76
3	375	77
3	377	78
3	378	79
3	379	80
3	380	81
3	406	82
3	407	83
3	408	84
3	409	85
3	411	86
3	412	87
3	413	88
3	438	89
3	440	90
3	441	91
3	454	92
3	455	93
3	456	94
3	458	95
3	459	96
3	460	97
3	485	98
3	487	99
3	488	100
estimating workload which takes just one millisecond
end estimation
1	15	1
1	16	2
1	17	3
1	19	4
1	20	5
1	21	6
1	46	7
1	48	8
1	49	9
1	50	10
1	51	11
1	53	12
1	78	13
1	79	14
1	80	15
1	93	16
1	95	17
1	96	18
1	97	19
1	98	20
1	100	21
1	101	22
1	126	23
1	127	24
1	129	25
1	142	26
1	143	27
1	144	28
1	146	29
1	147	30
1	148	31
1	149	32
1	175	33
1	176	34
1	177	35
1	194	36
1	196	37
1	197	38
1	198	39
1	199	40
1	200	41
1	222	42
1	223	43
1	224	44
1	225	45
1	227	46
1	228	47
1	229	48
1	254	49
1	256	50
1	257	51
1	258	52
1	259	53
1	261	54
1	286	55
1	287	56
1	288	57
1	290	58
1	291	59
1	292	60
1	293	61
1	318	62
1	320	63
1	321	64
1	322	65
1	323	66
1	325	67
1	350	68
1	351	69
1	352	70
1	354	71
1	355	72
1	356	73
1	357	74
1	383	75
1	384	76
1	385	77
1	398	78
1	400	79
1	401	80
1	402	81
1	403	82
1	405	83
1	430	84
1	431	85
1	432	86
1	434	87
1	435	88
1	436	89
1	437	90
1	462	91
1	464	92
1	465	93
1	466	94
1	467	95
1	469	96
1	489	97
1	490	98
1	491	99
1	492	100
estimating workload which takes just one millisecond
end estimation
2	3	1
2	4	2
2	5	3
2	7	4
2	8	5
2	9	6
2	34	7
2	36	8
2	37	9
2	38	10
2	39	11
2	41	12
2	66	13
2	67	14
2	68	15
2	82	16
2	83	17
2	84	18
2	85	19
2	87	20
2	88	21
2	89	22
2	114	23
2	116	24
2	117	25
2	130	26
2	131	27
2	132	28
2	134	29
2	135	30
2	136	31
2	161	32
2	163	33
2	164	34
2	165	35
2	178	36
2	180	37
2	181	38
2	182	39
2	183	40
2	185	41
2	210	42
2	211	43
2	212	44
2	214	45
2	215	46
2	216	47
2	217	48
2	243	49
2	244	50
2	245	51
2	262	52
2	263	53
2	265	54
2	274	55
2	275	56
2	276	57
2	278	58
2	279	59
2	280	60
2	281	61
2	307	62
2	308	63
2	309	64
2	326	65
2	328	66
2	329	67
2	338	68
2	339	69
2	341	70
2	342	71
2	343	72
2	344	73
2	370	74
2	371	75
2	372	76
2	373	77
2	386	78
2	388	79
2	389	80
2	390	81
2	391	82
2	393	83
2	418	84
2	419	85
2	420	86
2	422	87
2	423	88
2	424	89
2	425	90
2	451	91
2	452	92
2	453	93
2	470	94
2	472	95
2	473	96
2	482	97
2	483	98
2	484	99
2	493	100
estimating workload which takes just one millisecond
end estimation
0	27	1
0	28	2
0	29	3
0	31	4
0	32	5
0	33	6
0	58	7
0	59	8
0	61	9
0	62	10
0	63	11
0	64	12
0	90	13
0	91	14
0	92	15
0	93	16
0	107	17
0	108	18
0	109	19
0	110	20
0	112	21
0	113	22
0	138	23
0	139	24
0	141	25
0	154	26
0	155	27
0	156	28
0	158	29
0	159	30
0	160	31
0	161	32
0	187	33
0	188	34
0	189	35
0	190	36
0	191	37
0	193	38
0	218	39
0	219	40
0	220	41
0	234	42
0	235	43
0	236	44
0	237	45
0	239	46
0	240	47
0	241	48
0	266	49
0	268	50
0	269	51
0	270	52
0	271	53
0	273	54
0	298	55
0	299	56
0	300	57
0	301	58
0	303	59
0	304	60
0	305	61
0	330	62
0	332	63
0	333	64
0	334	65
0	335	66
0	337	67
0	362	68
0	363	69
0	364	70
0	366	71
0	367	72
0	368	73
0	369	74
0	395	75
0	396	76
0	397	77
0	414	78
0	416	79
0	417	80
0	426	81
0	427	82
0	429	83
0	442	84
0	443	85
0	444	86
0	445	87
0	447	88
0	448	89
0	449	90
0	474	91
0	476	92
0	477	93
0	478	94
0	479	95
0	481	96
0	493	97
0	495	98
0	496	99
0	497	100
estimating workload which takes just one millisecond
end estimation
